,file,id_event,string,begin,end,ALINK,TLINK,contextualAspect,contextualModality,degree,docTimeRel,eventType,permanence,polarity
1587,ES100962.xml,5040,siguiéramos,867,878,0.0,0,0.0,HYPOTHETICAL-IF,0.0,BEFORE,ASPECTUAL,FINITE,POS
1588,ES100962.xml,5059,controlando,879,890,0.0,0,0.0,HYPOTHETICAL-IF,0.0,BEFORE,0,FINITE,POS
1589,ES100962.xml,5078,acercarse,903,912,0.0,0,0.0,HYPOTHETICAL-IF,0.0,BEFORE,0,FINITE,POS
1590,ES100962.xml,5097,aumentaría,958,968,0.0,0,0.0,HYPOTHETICAL-IF,0.0,BEFORE,0,FINITE,POS
1591,ES100962.xml,5116,riesgos,990,997,0.0,0,0.0,HYPOTHETICAL-IF,0.0,BEFORE,0,FINITE,POS
1592,ES100962.xml,5135,clínica,1069,1076,0.0,0,0.0,HYPOTHETICAL-IF,0.0,BEFORE,0,FINITE,POS
1593,ES100962.xml,5154,extracción,1186,1196,0.0,5710 5713,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1594,ES100962.xml,5171,incisión,1213,1221,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1595,ES100962.xml,5190,descarga,1245,1253,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1596,ES100962.xml,5209,descarga,1308,1316,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
1597,ES100962.xml,5228,cercanía,1347,1355,0.0,5720,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1598,ES100962.xml,5245,identificando,1380,1393,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1599,ES100962.xml,5264,protegiendo,1396,1407,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1600,ES100962.xml,5283,intervención,1448,1460,0.0,5858 5861 5864 5867 5870,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1601,ES100962.xml,5300,extrajo,1475,1482,0.0,5880 5883 5886 5889,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1602,ES100962.xml,5317,osteotomía,1492,1502,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1603,ES100962.xml,5336,odontosección,1519,1532,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1604,ES100962.xml,5355,eliminando,1534,1544,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1605,ES100962.xml,5374,suturó,1591,1597,0.0,5898 5901,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1607,ES100962.xml,5408,prescribió,1613,1623,0.0,5732,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1608,ES100962.xml,5425,tratamiento,1624,1635,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1614,ES100962.xml,5478,incidencias,1873,1884,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
1615,ES100962.xml,5497,puntos,1890,1896,0.0,5788,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1616,ES100962.xml,5514,retiraron,1900,1909,0.0,5908,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1617,ES100962.xml,5531,evolución,1930,1939,0.0,5800 5803 5806,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1618,ES100962.xml,5605,favorable,1944,1953,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1619,ES100962.xml,5624,detectarse,1958,1968,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,NEG
1620,ES100962.xml,5643,complicación,1969,1981,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
1621,ES100552.xml,4720,consultó,29,37,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1623,ES100552.xml,4756,evolución,76,85,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1628,ES100552.xml,4849,exploración,243,254,0.0,5989 5992,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1629,ES100552.xml,4866,mostró,267,273,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
1631,ES100552.xml,4902,maniobra,302,310,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1633,ES100552.xml,4938,tomografía,379,389,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1634,ES100552.xml,4957,hallando,412,420,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
1635,ES100552.xml,4976,proceso,424,431,0.0,5887,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1636,ES100552.xml,4993,ocupaba,446,453,0.0,5893,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1638,ES100552.xml,5027,componente,498,508,0.0,5899,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1639,ES100552.xml,5044,realzaba,523,531,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1640,ES100552.xml,5063,componente,566,576,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1641,ES100552.xml,5082,resonancia,591,601,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1642,ES100552.xml,5101,confirmó,621,629,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
1643,ES100552.xml,5120,hallazgos,634,643,0.0,5905,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1644,ES100552.xml,5137,encontró,679,687,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
1646,ES100552.xml,5319,componente,731,741,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
1647,ES100552.xml,5338,quístico,756,764,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
1648,ES100552.xml,5173,rodeada,766,773,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1649,ES100552.xml,5192,localizada,784,794,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1651,ES100552.xml,5228,heterogénea,840,851,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1654,ES100552.xml,5285,realzaba,930,938,0.0,6065,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1656,ES100552.xml,5357,extirpación,1021,1032,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1657,ES100552.xml,5376,craniectomía,1086,1098,0.0,6077 6080,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1658,ES100552.xml,5393,evolución,1131,1140,0.0,5911,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1659,ES100552.xml,5410,satisfactoria,1160,1173,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1660,ES100552.xml,5429,asintomática,1206,1218,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1661,ES100552.xml,5448,RM,1224,1226,0.0,6101,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1662,ES100552.xml,5465,mostró,1247,1253,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
1663,ES100552.xml,5484,resección,1265,1274,0.0,5917,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1664,ES100552.xml,5507,estudio,1404,1411,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1665,ES100552.xml,5526,diagnosticó,1431,1442,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1670,ES100552.xml,5600,presentaron,1578,1589,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
1671,ES100552.xml,5636,positividad,1590,1601,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1672,ES100552.xml,5674,trató,1670,1675,0.0,6121 6124 6127,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1675,ES100552.xml,5710,intervención,1934,1946,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1676,ES100552.xml,5729,mantiene,1962,1970,5761.0,5953,0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
1677,ES100552.xml,5744,asintomática,1971,1983,0.0,5947,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1678,ES100552.xml,5767,RM,1998,2000,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1679,ES100552.xml,5786,evidencia,2024,2033,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
1680,ES100552.xml,5805,inicio,2037,2043,5837.0,5959,0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
1683,ES100778.xml,4586,tratamiento,74,85,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1688,ES100778.xml,4679,programa,183,191,0.0,5556 5559,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1689,ES100778.xml,4696,cirugía,197,204,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1690,ES100778.xml,5401,datos,248,253,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1691,ES100778.xml,4715,nada,276,280,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
1692,ES100778.xml,4734,técnica,317,324,0.0,5430 5433 5436,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1693,ES100778.xml,4751,procedimiento,343,356,0.0,5420 5423,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1694,ES100778.xml,4768,bupivacaína,457,468,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1695,ES100778.xml,4787,vasoconstrictor,478,493,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
1696,ES100778.xml,4806,catéter,516,523,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1698,ES100778.xml,4844,incidencias,598,609,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
1699,ES100778.xml,4863,subió,612,617,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1700,ES100778.xml,4882,PCAE,638,642,0.0,5450 5453 5456,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1701,ES100778.xml,4899,PCA,644,647,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1702,ES100778.xml,4918,programación,733,745,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1703,ES100778.xml,4937,cambio,830,836,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1704,ES100778.xml,4956,error,860,865,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1705,ES100778.xml,5028,PCA,903,906,0.0,5467,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1706,ES100778.xml,4975,visita,1017,1023,0.0,5612 5615,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1707,ES100778.xml,4992,detecta,1072,1079,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
1708,ES100778.xml,5011,error,1083,1088,0.0,5470,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1709,ES100778.xml,5045,consciente,1107,1117,0.0,5476 5479 5482 5485 5488,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1710,ES100778.xml,5062,orientada,1120,1129,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1715,ES100778.xml,5157,cantidad,1252,1260,0.0,5622 5625,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1716,ES100778.xml,5174,retira,1334,1340,0.0,5632 5635,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1717,ES100778.xml,5191,ingreso,1380,1387,0.0,5498 5501,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1718,ES100778.xml,5208,control,1421,1428,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1719,ES100778.xml,5227,seguimiento,1431,1442,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1720,ES100778.xml,5246,efecto,1481,1487,0.0,5508,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
1721,ES100778.xml,5263,estable,1512,1519,0.0,5514,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1722,ES100778.xml,5280,alta,1574,1578,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1723,ES100778.xml,5299,alta,1617,1621,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1724,ES100778.xml,5318,revisión,1645,1653,0.0,5540,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1725,ES100778.xml,5335,seguimiento,1695,1706,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1726,ES100778.xml,5354,incidencia,1747,1757,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
1729,ES100803.xml,857,Derivada,123,131,0.0,980,0.0,ACTUAL,0.0,BEFORE,0.0,FINITE,POS
1730,ES100803.xml,874,diagnóstico,221,232,0.0,0,0.0,ACTUAL,0.0,BEFORE,0.0,FINITE,POS
1731,ES100803.xml,893,tratamiento,248,259,0.0,964 967,0.0,ACTUAL,0.0,BEFORE,0.0,FINITE,POS
1732,ES100803.xml,910,parche,293,299,0.0,0,0.0,ACTUAL,0.0,BEFORE,0.0,FINITE,POS
1733,ES100803.xml,929,remisión,325,333,0.0,0,0.0,ACTUAL,0.0,BEFORE,0.0,FINITE,POS
1734,ES100634.xml,1698,refiere,21,28,0.0,2218,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
1737,ES100634.xml,1749,evolución,83,92,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1738,ES100634.xml,1768,TC,97,99,0.0,2224 2227,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1739,ES100634.xml,1785,mostró,100,106,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
1742,ES100634.xml,1838,hemicolectomía,218,232,0.0,2152,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1743,ES100634.xml,1855,biopsia,245,252,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1744,ES100634.xml,1874,anatomía,266,274,0.0,2234,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1745,ES100634.xml,1891,mostró,286,292,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
1747,ES100634.xml,1927,actividad,342,351,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1748,ES100634.xml,1946,examen,374,380,0.0,2172,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1749,ES100634.xml,1963,IHQ,400,403,0.0,2178,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1750,ES100634.xml,1980,GANT,423,427,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1751,ES100634.xml,1999,tratamiento,440,451,0.0,2240,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1752,ES100634.xml,2027,TC,506,508,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1753,ES100634.xml,2046,demostró,544,552,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
1754,ES100634.xml,2065,reducción,557,566,0.0,2190,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1755,ES100634.xml,2082,remisión,615,623,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1757,ES100797.xml,8358,estatura,30,38,0.0,0,0,ACTUAL,0.0,CONTAINS,0,PERMANENT,POS
1759,ES100797.xml,8396,antecedentes,66,78,0.0,9790 9793 9796 9799 9802,0,ACTUAL,0.0,CONTAINS,0,FINITE,POS
1760,ES100797.xml,8413,intervenido,110,121,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1761,ES100797.xml,8432,artrodesis,137,147,0.0,9534,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1763,ES100797.xml,8466,reintervino,210,221,0.0,9552 9555 9558,NOVEL,ACTUAL,0.0,BEFORE,0,FINITE,POS
1764,ES100797.xml,8483,retirada,226,234,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1765,ES100797.xml,8502,relleno,266,273,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1766,ES100797.xml,8699,persistiendo,304,316,8716.0,0,0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
1767,ES100797.xml,8521,sintomatología,324,338,0.0,9566,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1768,ES100797.xml,8538,tratamiento,356,367,0.0,9812 9815,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1769,ES100797.xml,8555,intensidad,410,420,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1776,ES100797.xml,8663,aprecian,695,703,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
1780,ES100797.xml,8756,estudio,927,934,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1781,ES100797.xml,8775,observa,972,979,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
1784,ES100797.xml,8830,propone,1150,1157,0.0,9854 9857,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1785,ES100797.xml,8847,ciclo,1161,1166,0.0,9618 9621,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1786,ES100797.xml,8864,moxibustión,1219,1230,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1787,ES100797.xml,8883,valoración,1294,1304,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1788,ES100797.xml,8902,final,1308,1313,8934.0,9628,0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
1789,ES100797.xml,8917,tratamiento,1318,1329,0.0,9634,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1790,ES100797.xml,8940,sesión,1339,1345,0.0,9864 9867,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1791,ES100797.xml,8957,trató,1365,1370,0.0,9652,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1794,ES100797.xml,9027,inserción,1508,1517,0.0,9658 9661 9664,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1795,ES100797.xml,9044,rodeando,1534,1542,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1796,ES100797.xml,9063,tocarla,1559,1566,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
1797,ES100797.xml,9082,manteniéndolas,1568,1582,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1798,ES100797.xml,9101,tratamiento,1632,1643,0.0,9678 9681 9684,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1799,ES100797.xml,9118,ubicando,1675,1683,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1800,ES100797.xml,9137,moxibustión,1783,1794,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1801,ES100797.xml,9156,técnica,1820,1827,0.0,9692,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1802,ES100797.xml,9173,localiza,1886,1894,0.0,0,0,GENERIC,0.0,BEFORE,0,FINITE,POS
1803,ES100797.xml,9192,Puntura,1971,1978,0.0,9698,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1804,ES100797.xml,9209,localiza,2052,2060,0.0,0,0,GENERIC,0.0,BEFORE,0,FINITE,POS
1805,ES100797.xml,9247,Puntura,2172,2179,0.0,9704,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1806,ES100797.xml,9228,localiza,2247,2255,0.0,0,0,GENERIC,0.0,BEFORE,0,FINITE,POS
1807,ES100797.xml,9264,Puntura,2287,2294,0.0,9710,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1808,ES100797.xml,9281,Puntura,2405,2412,0.0,9716,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1809,ES100797.xml,9298,Puntura,2510,2517,0.0,9722 9725,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1810,ES100797.xml,9315,Puntura,2656,2663,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1811,ES100797.xml,9334,Puntura,2832,2839,0.0,9732,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1812,ES100797.xml,9351,Puntura,2989,2996,0.0,9738,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1813,ES100797.xml,9368,Puntura,3171,3178,0.0,9874,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1814,ES100797.xml,9385,final,3231,3236,9510.0,9760,0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
1815,ES100797.xml,9400,tratamiento,3241,3252,0.0,9744,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1816,ES100797.xml,9417,asintomático,3272,3284,0.0,9750 9753,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1817,ES100797.xml,9434,EAV,3289,3292,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1818,ES100797.xml,9453,revisión,3306,3314,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1819,ES100797.xml,9489,persistía,3350,3359,9504.0,9772,0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
1820,ES100797.xml,9472,EAV,3364,3367,0.0,9766,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1821,ES100594.xml,4795,antecedentes,23,35,0.0,5931 5934 5937 5940,0,ACTUAL,0.0,CONTAINS,0,FINITE,POS
1822,ES100594.xml,4812,exfumador,37,46,0.0,0,0,ACTUAL,0.0,CONTAINS,0,FINITE,POS
1825,ES100594.xml,4928,remitido,109,117,0.0,6123 6126,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1826,ES100594.xml,4962,estudio,153,160,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1828,ES100594.xml,4996,estudio,251,258,0.0,6133 6136,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1829,ES100594.xml,5013,informando,279,289,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
1831,ES100594.xml,5066,observa,398,405,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
1833,ES100594.xml,5085,desconociéndose,426,441,0.0,5975,0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
1834,ES100594.xml,5102,biopsia,481,488,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1835,ES100594.xml,5138,halla,492,497,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
1836,ES100594.xml,5121,componente,510,520,0.0,5981,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1837,ES100594.xml,5176,TAC,604,607,0.0,6143,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1838,ES100594.xml,5157,muestra,626,633,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
1840,ES100594.xml,5210,luz,759,762,0.0,5993,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1841,ES100594.xml,5227,identificarse,778,791,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,NEG
1844,ES100594.xml,5280,estudio,882,889,0.0,6149 6152,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1845,ES100594.xml,5314,revela,922,928,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
1847,ES100594.xml,5333,hallazgos,1005,1014,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
1848,ES100594.xml,5352,ecoendoscopia,1030,1043,0.0,6159,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1849,ES100594.xml,5405,muestra,1044,1051,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
1851,ES100594.xml,5386,afecta,1067,1073,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1852,ES100594.xml,5430,inicia,1121,1127,0.0,0,0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
1853,ES100594.xml,5449,extendiéndose,1163,1176,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1854,ES100594.xml,5468,sobrepasa,1224,1233,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1855,ES100594.xml,5487,penetrando,1249,1259,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1856,ES100594.xml,5506,contactando,1296,1307,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1857,ES100594.xml,5525,invadirla,1349,1358,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
1858,ES100594.xml,5544,observaba,1403,1412,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
1860,ES100594.xml,5580,esofaguectomía,1511,1525,0.0,6165 6168 6171,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1861,ES100594.xml,5597,gastroplastia,1527,1540,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1862,ES100594.xml,5616,yeyunostomía,1557,1569,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1863,ES100594.xml,5635,estudio,1591,1598,0.0,6179,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1864,ES100594.xml,5652,mostró,1641,1647,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
1866,ES100594.xml,5688,componente,1682,1692,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1868,ES100594.xml,5722,predominio,1775,1785,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1870,ES100594.xml,5760,tratamiento,1884,1895,0.0,6185 6188 6191 6194,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1871,ES100594.xml,5796,carboplatino,1922,1934,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1872,ES100594.xml,5815,etopósido,1936,1945,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1874,ES100594.xml,5834,diagnóstico,1990,2001,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1875,ES100594.xml,5853,TAC,2016,2019,0.0,6099 6102,NOVEL,ACTUAL,0.0,BEFORE,0,FINITE,POS
1876,ES100594.xml,5870,mostró,2024,2030,0.0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
1877,ES100594.xml,5889,imágenes,2031,2039,0.0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1879,ES100594.xml,5908,iniciar,2091,2098,5925.0,0,0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
1881,ES100594.xml,4886,continúa,2158,2166,4922.0,0,0,ACTUAL,0.0,CONTAINS,ASPECTUAL,FINITE,POS
1882,ES100594.xml,4903,recibiendo,2167,2177,0.0,0,0,ACTUAL,0.0,CONTAINS,0,FINITE,POS
1883,ES100423.xml,4893,remitida,24,32,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1885,ES100423.xml,4929,cirugía,111,118,0.0,6033,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1886,ES100423.xml,4963,resultado,225,234,0.0,6207,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
1887,ES100423.xml,4946,complicación,242,254,0.0,6045,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
